0000037224;1196907005|0
0000069991;1196909664|0
0000037226;1196906946|0
0000071960;1211683057|0
0000044935;1196907811|0
0000040273;1196907422|0
0000919128;834|0
0000064342;1196909378|0
0000050327;1196907848|0
0000078862;1196908316|0
0000055873;1196908517|0
0000151187;557|0
0000037227;1196906929|0
0000040914;1196907452|0
0000071494;1196909743|0
0000047658;1196908073|0
0000059302;1196908931|0
0000047354;1196908163|0
0000065998;1196909472|0
0000071924;1196909876|0
0000505368;75131945|3
0000045049;1196907773|0
0000046879;1196909064|0
0000070055;1196908593|0
0000054217;1196908594|0
0000037234;1196906934|0
0000037241;1196906947|0
0000034059;1196906722|0
0000073727;1196909840|0
0000039670;1196907351|0
0000039672;1196907352|0
0000282948;224|0
0001080300;242449336|3
0000056627;1196908741|0
0000068955;1196908918|0
0000459532;1400|0
0000046627;1196907998|0
0000039313;1003|0
0000042113;1196907570|0
0000404307;751|0
0000812044;1587|0
0000784997;1502|0
0000505431;75042289|3
0000562524;1746|0
0000050485;1196908250|0
0000432516;293|0
0000042056;1196907633|0
0000047737;1196908074|0
0000178675;918|0
0000052945;1196906987|0
0000388973;198|3
0000073477;1196908411|0
0000078240;1196909812|0
0001046667;581|0
0000042739;1196907654|0
0000065964;1196909458|0
0000789319;347|2
0000057636;1196908891|0
0000046862;1196908138|0
0000047141;1196908085|0
0000053198;1196908448|0
0000874705;2001|0
0000799059;6446633|3
0000326965;691|0
0000055958;1196908518|0
0000905928;800|0
0000055799;1196908724|0
0000071495;1196909799|0
0000071977;1196908216|0
0000079494;1196908763|0
0000149454;8262064|5
0000037245;1196907029|0
0000045051;1196907774|0
0000506921;75037097|3
0000054376;8832|15
0000050488;1196908285|0
0000070062;1196909621|0
0000052892;1196908473|0
0000064335;1196909372|0
0000066236;1196909520|0
0000510802;1668|0
0000522723;1695|0
0000070510;1196909692|0
0000070514;1196909698|0
0000056651;1196908736|0
0000255034;1836|0
0000038948;1196907305|0
0000038862;1196907260|0
0000044941;1196907812|0
0000054111;6780180|3
0000034824;1196906795|0
0000057062;1196908803|0
0000058994;1196909007|0
0000050354;1196908348|0
0000511641;1669|0
0000523435;1803640180|11
0000897496;2180|0
0000169656;868|0
0000029755;984|0
0000057228;1196908818|0
0000601992;19600228|2
0000044341;1196907760|0
0000039845;1196907353|0
0000045680;1196907961|0
0000029249;1196907130|0
0000037264;1196906907|0
0000036910;1196906988|0
0000061285;1196909189|0
0000652153;1460|0
0000152178;558|0
0000068165;1196909544|0
0000069153;48479032|6
0000056167;1196908509|0
0000053211;1196908429|0
0000066846;1196909500|0
0000046642;1196908002|0
0000046687;1196907999|0
0000073217;1196909818|0
0000432972;294|0
0000059309;1196908982|0
0000058838;1196909065|0
0000028848;1196907116|0
0000062652;1196909302|0
0000050469;1196908274|0
0000061658;1196909099|0
0000048749;1196908201|0
0000151402;1070706|5
0000057367;1196908399|0
0000054364;1196908637|0
0000078358;2310|0
0000054896;1196908642|0
0000037269;1196907067|0
0000042747;1196907664|0
0000059341;1196908919|0
0000070038;1196909641|0
0000030048;985|0
0000034885;1196906782|0
0000073230;1196909853|0
0000039846;1196907345|0
0000038950;1196907275|0
0000073458;1196909554|0
0000059136;1196907111|0
0000038952;1196907212|0
0000029236;1196908905|0
0000062587;1196909332|0
0000059117;1196908994|0
0001036482;11754541|3
0000240339;48478741|6
0000078866;3200663|5
0000055783;1196908685|0
0000124332;454|0
0000246236;48478657|6
0000613119;2243|0
0000264452;39435179|3
0000059279;1196909000|0
0000628810;1924|0
0000053019;1196908434|0
0000059263;1196908946|0
0000063370;1196909320|0
0000040212;1196907468|0
0000182438;919|0
0001010271;253|0
0000039675;1196907341|0
0000054211;1196908543|0
0001010890;254|0
0000191274;1233|0
0000059305;1196907647|0
0000815499;365644439|3
0000504978;505|0
0000065886;1196907329|0
0000042750;1196907600|0
0000061375;1196909179|0
0000915216;822|0
0000353165;2200|0
0000056898;1196908758|0
0000058964;1196908920|0
0000055851;1211683124|0
0000062498;1196909269|0
0000354207;1038|0
0000055779;1196908695|0
0000055778;1196908697|0
0000058869;1196908932|0
0000069932;1379644|5
0000055808;1196908703|0
0000039866;1005|0
0000038572;1196907033|0
0000047157;1196908040|0
0000699624;2203|0
0000816016;2300|0
0000078447;1196907876|0
0000077936;1196908412|0
0000043330;1196907681|0
0000062651;1196909315|0
0000054428;165|2
0000991097;28|0
0000047442;1196908150|0
0000043682;1196907711|0
0000070523;1196907744|0
0000047622;1196908115|0
0000039036;1196907213|0
0000040162;1196907490|0
0000054357;1196908550|0
0000067737;1211683076|0
0000061371;1196909114|0
0000504283;75037173|3
0001009100;48478380|6
0000506682;75131918|3
0000670164;2204|0
0000029753;8|2
0000030901;986|0
0000078471;1196908344|0
0000449065;48478523|6
0000037275;1196906954|0
0000057379;1196908874|0
0000055855;1196909964|0
0000045364;1196908881|0
0000073281;1196909825|0
0000072505;1196909883|0
0000048787;1196908196|0
0000062608;1196909264|0
0000045681;1196907950|0
0000062531;1196909256|0
0000058832;1196908921|0
0000898416;2181|0
0000105691;1537710|5
0000077344;2318|0
0000358632;526|0
0000563727;1748|0
0000524888;1696|0
0000531122;593|0
0000058234;1196908472|0
0000040389;1196907383|0
0000061613;1196909207|0
0000041366;1196907514|0
0000040390;1196907442|0
0000460331;1402|0
0001040322;82|0
0000071399;1196907864|0
0000048791;1196908197|0
0000057673;1196908888|0
0000029049;1196907189|0
0000857200;2002|0
0000070180;1196909719|0
0000043985;1196907712|0
0000195535;1245|0
0000047632;1196908064|0
0000189325;15851842|3
0000480228;2190|0
0000388690;11001665|3
0000041514;1196907536|0
0000054350;1196908567|0
0000079469;26855815|3
0000035125;1196906829|0
0000063753;1196908127|0
0000036070;1196906877|0
0000045682;1196907951|0
0000050480;1196908302|0
0000518014;54098550|3
0000040333;1196907398|0
0000782158;48478324|6
0000063413;1196909237|0
0000034984;1196906765|0
0000041215;1196907516|0
0000042175;1196907594|0
0000238453;1780|0
0000047343;1196908124|0
0000092403;2171|0
0000053221;1196908478|0
0000055776;1196908710|0
0000035940;1196906879|0
0000051109;1196908260|0
0000054336;1196908560|0
0000059391;1196908933|0
0000121319;455|0
0000061865;1196910015|0
0000071533;1196907318|0
0000518973;92|3
0000034899;1211683126|0
0000035013;1211683129|0
0000044382;1196909974|0
0000045426;1211683130|0
0000034405;1196909975|0
0000042885;1211683133|0
0000064616;1196909981|0
0000073595;1196909982|0
0000054355;1196908595|0
0000030784;987|0
0000037279;1196909985|0
0000069857;1196909991|0
0000054209;1196908587|0
0000064475;1196909416|0
0000052900;1196906935|0
0000073398;1196909282|0
0000050307;1196908330|0
0000037290;1196907063|0
0000057063;1196908804|0
0000045688;1196907986|0
0000054377;1196908596|0
0000073558;1196906783|0
0000037291;1196906888|0
0000037293;1196907006|0
0000056713;1196908748|0
0000043709;1196907713|0
0000045697;1196907960|0
0000059118;1196908983|0
0000061689;1196909171|0
0000062442;1196909292|0
0000067274;1196909552|0
0000631349;1925|0
0000852536;132|3
0000042886;1196907621|0
0000047066;1196908008|0
0000059200;1196908917|0
0000624093;1916|0
0000941735;27132|15
0000496421;396|0
0000078058;1196907820|0
0000045308;1196907888|0
0000852848;32809|2
0000395191;275|3
0000037305;1196906912|0
0000044910;1196907813|0
0000070003;3022331|5
0000054385;1196908535|0
0000517419;1683|0
0000037306;48479034|6
0000908307;804|0
0000433140;295|0
0000062451;1196909238|0
0000620993;19600427|2
0000037364;1196906756|0
0000040391;1196906715|0
0000042887;1196906866|0
0000610800;19600272|2
0000047231;1196908009|0
0000059597;55638015|3
0000055759;1211683050|0
0000034912;1196906830|0
0000029265;1211682964|0
0000044349;1196907749|0
0000045466;1196907926|0
0000059079;1196909022|0
0000044804;1196907753|0
0000078444;1196908400|0
0000417144;11001585|3
0000052093;48479039|6
0000047421;1196906913|0
0000035493;1196906807|0
0000060552;1196908927|0
0000036859;48479038|6
0000511767;2366|0
0000545758;968|0
0000078886;1196907844|0
0000326174;686|0
0000258076;9061898|2
0000071452;1196909774|0
0000055756;1196908728|0
0000517077;1684|0
0000821311;1610|0
0000876108;481|0
0000047313;1196908010|0
0000039053;1196907306|0
0000043550;1196907672|0
0000036304;1196907015|0
0000037370;1196907365|0
0000038597;1196907372|0
0000040861;1196907521|0
0000042757;1196907550|0
0000066179;1211682975|0
0000066186;1211682952|0
0000109919;6251034|3
0000953889;1133|0
0000275034;9122196|3
0000504227;75034652|3
0000039688;1196907342|0
0000040939;1006|0
0000062530;1196909279|0
0000767421;1963|0
0000806420;1889|0
0000748406;169|0
0000576828;940|0
0000055751;1211683055|0
0000053084;1196908443|0
0001012095;256|0
0000390329;320|2
0000072473;1196909874|0
0000056165;1196908519|0
0000067279;1196906755|0
0000405114;752|0
0000532364;596|0
0000462142;1404|0
0000045701;1196907969|0
0000546746;969|0
0000343881;331|0
0000405068;75028672|3
0000056620;1196908749|0
0000550426;1726|0
0000059316;1196908922|0
0000029278;1196907190|0
0000969165;1163|0
0000433757;296|0
0000034830;1196907637|0
0000057745;1196907648|0
0000354349;514|0
0000050286;1196908366|0
0000360170;13522013|5
0000406570;39701910|3
0000787014;1505|0
0000405918;753|0
0000070004;1196909622|0
0000045063;304538114|3
0000064476;1196909417|0
0000064480;1196909418|0
0000045486;1196907927|0
0000045386;1196907906|0
0000932381;2255|0
0000147475;551|0
0000035903;1196906757|0
0000054107;1196908643|0
0000082909;8767|15
0000063259;1196909239|0
0000045704;1196907980|0
0000307532;358|0
0000506695;28321937|3
0000702236;1260|0
0000079247;1196908847|0
0000078279;1196908317|0
0000041869;1196907532|0
0000046983;1196908139|0
0000055931;1196908505|0
0000064358;1196909391|0
0000064058;1196907764|0
0000053244;1196907783|0
0000059130;1196908923|0
0000504738;75042203|3
0000469573;1419|0
0001012009;21618950|3
0000038798;1196907294|0
0000820909;1611|0
0000449174;1406|0
0000055749;1196907827|0
0000990649;32|0
0000029230;1196907101|0
0000505008;75038278|3
0000072726;1196909911|0
0000462366;576751148|6
0000428878;297|0
0000822510;1612|0
0000520677;8868550|2
0000353350;1039|0
0000406291;754|0
0000068201;1196907928|0
0000900229;808|0
0000054237;1196908649|0
0000078642;1196908337|0
0000048798;1196908217|0
0000059148;1196909014|0
0000857819;2003|0
0000158732;48478637|6
0000042888;1196907554|0
0000053245;1196908458|0
0000505645;75038326|3
0000077995;1196907865|0
0000040213;1196907469|0
0000530195;594|0
0000034968;1196907160|0
0000284649;227|0
0000069756;1196909615|0
0000070554;1196909715|0
0000048806;1196908199|0
0000214049;48478647|6
0000045706;1196907982|0
0000039689;1196907367|0
0000054337;1196908597|0
0000069668;1196909660|0
0000815834;1589|0
0000036407;1196906856|0
0000037009;1196906948|0
0000059319;1196908984|0
0000065726;1196909470|0
0000067970;1196909584|0
0000038663;1196907223|0
0000769136;1949|0
0000044987;1196907801|0
0000078873;1196907849|0
0000040335;1196907399|0
0000070556;1196909702|0
0000198812;1437|0
0000082514;8762|15
0000799188;117|3
0000863499;17004690|2
0000496961;397|0
0000502865;431|0
0000843546;48478529|6
0000063788;1196909270|0
0000071466;1196909767|0
0000050470;1196908266|0
0000506068;75034676|3
0000040562;1196907434|0
0000817030;1590|0
0000035384;1196906784|0
0000239405;1783|0
0000034810;1196906801|0
0000040001;1196907374|0
0000052990;1196908465|0
0000041522;1007|0
0000301961;360|0
0000794303;48478355|6
0000854755;13104698|3
0000054198;1196908586|0
0000037011;1196907016|0
0000933560;627|0
0000504079;3912536|3
0001076704;32979|2
0000077615;12728284|3
0000674573;1283|0
0000496150;417|0
0000496764;418|0
0000047595;1196906914|0
0000353830;75032941|3
0000257015;1839|0
0000231903;1785|0
0000092517;901|0
0000655390;1475|0
0000658137;1474|0
0000126194;457|0
0000055748;1196908719|0
0000256661;1840|0
0000393549;218841797|3
0000046646;1196908000|0
0000086975;8990017|2
0000583577;642|0
0000153139;561|0
0000816796;14303309|2
0000589061;656|0
0000094182;903|0
0000353267;1040|0
0000045407;1196907889|0
0000063258;1196909242|0
0000064591;1211682994|0
0000079137;1196908185|0
0000220921;1708|0
0000077884;1196907877|0
0000040279;1196908781|0
0000931387;620|0
0000029226;1196907102|0
0000511224;1670|0
0000504846;75042649|3
0000028851;1196907161|0
0000504427;75034564|3
0000068147;1196909555|0
0000038961;1196907276|0
0000045708;1196908353|0
0000046908;1196908498|0
0000047269;1196908086|0
0000079276;1196908848|0
0000045474;1196906818|0
0000069714;1196908491|0
0000031038;989|0
0000071401;1196909775|0
0000042452;1008|0
0000054382;1196908577|0
0000064273;1196908512|0
0000279503;230|0
0000034775;1196906819|0
0000056152;1196908520|0
0000078393;1196908401|0
0000054378;1196908607|0
0000041762;1196907517|0
0000045483;1196907057|0
0000037016;1196906967|0
0000053147;1196908435|0
0000042895;1196907634|0
0000073590;1196909813|0
0000039698;1196907368|0
0000056149;1196908484|0
0000046973;1196908087|0
0000353936;1048|0
0000050390;1196908331|0
0000056922;1196908731|0
0000313052;276|0
0000042145;1196907635|0
0000544148;971|0
0000849329;1868|0
0000061418;1196909154|0
0000062333;1196909201|0
0000047652;1196908021|0
0000652099;56563560|3
0000152503;562|0
0000040165;1196907491|0
0000038664;1196907227|0
0000054334;1196908561|0
0000066771;1196909482|0
0000039700;1196907361|0
0000035073;1196906802|0
0000056652;1196908737|0
0000041240;1196907525|0
0000327057;692|0
0000041261;1196907534|0
0000061309;1196909135|0
0000079149;48479042|6
0000079217;1211683001|0
0000353906;1049|0
0000068260;1196908856|0
0000050544;1196908332|0
0000061670;1196909223|0
0000059301;1196909040|0
0000058829;1196908985|0
0000032273;1009|0
0000053254;1196908466|0
0000037033;1196908819|0
0000078775;1196906915|0
0000046835;1196908109|0
0000047227;1196908110|0
0000106163;874|2
0000041474;1196907538|0
0000082924;8769|15
0000059373;1196908995|0
0000957276;1136|0
0000047207;1196907122|0
0000029183;1211682991|0
0000067867;1211682992|0
0000039062;1196907214|0
0000053272;1196908432|0
0000952023;146|2
0000319106;277|0
0000061385;48479047|6
0000056140;1196908490|0
0000037034;1196907072|0
0000035844;1196906785|0
0000061273;1196909115|0
0000091514;861|2
0000079376;13572965|3
0000039701;1196907343|0
0001030770;1980|0
0000505804;75043098|3
0000078666;1196908791|0
0000240724;1786|0
0000332070;605|0
0000687500;37316999|3
0000150573;556|0
0000036118;1196906852|0
0000425449;20649332|3
0000042778;1196907580|0
0000064036;1211682961|0
0000058845;1196907112|0
0000036196;1196906842|0
0000029267;1211682960|0
0000061450;1196909100|0
0000463878;1408|0
0000512764;8868576|2
0000277199;40522226|3
0000061430;1196909208|0
0000045710;1196907962|0
0000037035;1196906955|0
0000038665;1196907224|0
0000065895;1196909501|0
0000078238;1196908402|0
0000059435;1196906777|0
0000857973;2004|0
0000098425;17889325|5
0000057672;1196908875|0
0000038631;1196907038|0
0000042781;1196907622|0
0000046878;1196908169|0
0000200805;1439|0
0000083184;8763|15
0000037008;1196906949|0
0000048814;1196908194|0
0000172403;872|0
0000407485;755|0
0000043001;1196907461|0
0000875070;2005|0
0000969609;1165|0
0000038972;1196907307|0
0000045088;1196907802|0
0000058951;1196909001|0
0000071453;1196909754|0
0000043620;1196907726|0
0000038821;1196907286|0
0000070558;1211683052|0
0000047444;1196908036|0
0000050475;1196908309|0
0000064297;1196909354|0
0000030318;988|0
0000042899;1196907623|0
0000073561;1196909830|0
0000044409;1196907763|0
0000067369;1196909300|0
0000055744;1196908726|0
0000077601;1196908782|0
0000139301;207|0
0001071128;1568|0
0000041299;1196907541|0
0000111050;98|0
0000072727;1196909912|0
0000251328;309|2
0000029513;1196907146|0
0000061275;1196909224|0
0000037039;1196907058|0
0000077677;1196908837|0
0000073490;1196907610|0
0000070061;1196909623|0
0000064401;1211683040|0
0000037041;1196906940|0
0000038822;1196907277|0
0000058030;1196908878|0
0000059398;1196909049|0
0000061641;1196909101|0
0000069990;1196909616|0
0000070046;1196909631|0
0000330054;600|0
0000040281;1196907423|0
0000159128;713|0
0000038977;1196907314|0
0000072729;1196909913|0
0000186668;5268081|5
0000047573;1196908691|0
0000064296;1196909361|0
0000059475;1196909002|0
0000034520;4060551|5
0000435845;300|0
0000590086;657|0
0000040478;1196907381|0
0000115039;107|0
0000045287;1196907123|0
0000504601;290|3
0000436180;301|0
0000040013;1196907415|0
0000050546;1196908251|0
0000219991;1702|0
0000123019;2244|0
0000957753;1137|0
0000037045;1196907039|0
0000059124;1196909066|0
0000518496;1686|0
0000065977;1196909474|0
0000058952;1196909030|0
0000067808;1196909563|0
0000063371;1196909283|0
0000067392;1196909612|0
0000029694;1196907131|0
0000046135;11198156|3
0000071851;1196906824|0
0000040141;1196907384|0
0000048822;1196908218|0
0000071403;1196909787|0
0000055737;1211683035|0
0000078734;1211683066|0
0000078767;1211683065|0
0000045711;1196907957|0
0000411095;79|3
0000064102;1196909284|0
0000031861;2147|0
0000050305;1196908262|0
0000040458;1196907438|0
0000046853;1196908044|0
0000044453;1010|0
0000386590;735|0
0000182821;921|0
0000064338;1211683067|0
0000055832;1211683068|0
0000028970;1211683047|0
0000055819;1211683048|0
0000105884;1196909351|0
0000073587;1196909831|0
0000078710;1617795|5
0000162767;714|0
0000062869;2148|0
0000031255;2160|0
0000072092;1196909904|0
0000923706;2067|0
0000697348;1284|0
0000952557;601|2
0001078098;33207|2
0000402576;14|3
0000442052;218840939|3
0000816556;1592|0
0000817136;1593|0
0000821470;1613|0
0000896058;785|0
0000079096;1196908384|0
0000070568;1196909703|0
0000264397;40525077|3
0000070215;1196909720|0
0000040392;1196907407|0
0000047170;1196908011|0
0000102540;3160906|5
0000066646;1196909508|0
0000054335;1196908530|0
0000781855;67720796|3
0000064277;1196909342|0
0000028984;1196909240|0
0000463433;1409|0
0000781631;48478346|6
0000042186;1196909425|0
0000659644;1479|0
0000794067;48478350|6
0000061407;1196909190|0
0000079066;1211683010|0
0000078958;1211683011|0
0000504393;75037319|3
0000067795;1196909532|0
0000079280;1196908849|0
0000071342;1196909744|0
0000069859;1196909643|0
0000952750;1600039421|11
0000061574;1196908414|0
0000078398;1196909180|0
0000059238;1196908934|0
0000047477;1196908106|0
0000037046;1196906989|0
0000047633;1196908065|0
0000050317;1196908358|0
0000193159;1237|0
0000105827;3878650|3
0000405359;736|0
0000038650;1196908338|0
0000036894;1196906990|0
0000054501;1196908625|0
0000064275;1196909343|0
0000064153;1196909363|0
0000042901;1196907624|0
0000047664;1196908099|0
0000409857;758|0
0000054426;1196908645|0
0000064301;1196909355|0
0000042785;1196909509|0
0000047607;1196909601|0
0000048858;1196909607|0
0000054200;1196909704|0
0000028844;1196909477|0
0000061610;1196909724|0
0000070578;1211683111|0
0000040137;1196907416|0
0000615954;1083|0
0000504421;75037401|3
0000504217;75035107|3
0000054523;2163|0
0000038667;1196907225|0
0000713965;1206|0
0000242477;1788|0
0000039705;1196909864|0
0000053106;1196909899|0
0000038979;1196907308|0
0000063885;1196908513|0
0000083136;62|15
0000055812;1196908729|0
0000677685;1299|0
0000608289;321836683|3
0000699956;1264|0
0000069720;1196908339|0
0000037047;1196906916|0
0000042114;1196907560|0
0000059450;1196908964|0
0000078636;1196908340|0
0000071334;1196908759|0
0000057066;1196908778|0
0000266747;18106084|5
0000061995;1196907162|0
0000029387;1196909210|0
0000064180;1196909344|0
0000064061;1196909303|0
0000070599;1196909709|0
0000029271;1196907147|0
0000050687;1196908333|0
0000082718;845332|5
0000034645;1196906831|0
0000037051;1196907007|0
0000037048;1196907034|0
0000045325;71924196|3
0000059082;9836727|2
0000071380;1196909776|0
0000060938;1196908986|0
0000953601;1140|0
0000464438;1410|0
0000069858;1196909644|0
0000047232;1196908012|0
0000039094;1196907199|0
0000060582;1196908924|0
0000070607;1196909688|0
0000617046;1084|0
0000037053;1196906968|0
0000188637;75129306|3
0000687675;17209|15
0000045397;1196907059|0
0000731749;177|0
0000037855;1196906899|0
0000037063;1196906980|0
0000675770;1301|0
0000073493;1196909624|0
0000037856;1196906890|0
0000050830;1196908387|0
0000028973;1196909920|0
0000028975;1196907167|0
0000911528;22504|15
0000039098;1196907315|0
0000064151;1196909345|0
0000045445;1196907940|0
0000838330;839|0
0000410306;759|0
0000064343;1196909346|0
0000065696;1196908786|0
0000079310;1196909502|0
0000073283;1196909859|0
0000070610;1196909710|0
0000047479;1196908071|0
0000061325;1196908732|0
0000055305;2149|0
0000513261;1676|0
0000040915;1196907453|0
0000168097;873|0
0000519723;1688|0
0001013023;258|0
0000169627;874|0
0000071427;1196909777|0
0000035053;1196906775|0
0000045350;1196907929|0
0000029663;1196907117|0
0000057069;1196906832|0
0000040402;1196907462|0
0000817848;1594|0
0000411279;760|0
0000506431;75037900|3
0001021369;1853|0
0000858769;2006|0
0001012687;259|0
0000412092;761|0
0000108058;1869|0
0000067887;1196909556|0
0000037876;1211682947|0
0000038522;1211682948|0
0000042904;1196907551|0
0000057076;1196908866|0
0000098588;862805|5
0000425039;163|3
0000047393;1196908140|0
0000061609;1196909172|0
0000064067;1196907234|0
0000062792;1196909308|0
0000395248;737|0
0000567149;1753|0
0000054388;1196908568|0
0000322158;34275864|6
0000064274;1196909347|0
0000067412;1196909585|0
0000849418;1870|0
0000064635;1196909426|0
0000050832;1196908310|0
0000054359;1196908632|0
0000068589;1196907866|0
0000059938;1196909050|0
0000078895;1196907850|0
0000048862;1196907867|0
0000079409;1196908228|0
0000045744;1196907943|0
0000064158;1196909364|0
0000038873;1196907242|0
0000050756;1196908252|0
0000081256;8824243|2
0000061874;1196909125|0
0000956197;1600053793|11
0000183340;922|0
0000183880;923|0
0000047419;1196908088|0
0000064408;1196909393|0
0000038669;1196907228|0
0000060936;1196909067|0
0000037877;1196907092|0
0000057835;1196908867|0
0000064418;1196909394|0
0000520316;1689|0
0000071407;1196909729|0
0000070619;1196909693|0
0000041308;1196909921|0
0000055963;1196909923|0
0000072641;1196909927|0
0000041245;1196907539|0
0000038671;1196907270|0
0000412928;762|0
0000186794;8|3
0000041206;1196907498|0
0000567572;1754|0
0000437273;302|0
0000257546;1842|0
0000045052;1196909928|0
0000935004;629|0
0000953109;1600054439|11
0000067427;1196909116|0
0000072571;1196909860|0
0000070024;1211682970|0
0000036271;1196906872|0
0000038877;1196907253|0
0000057823;1196908896|0
0000512841;1671|0
0000424149;12144225|3
0000264387;40525171|3
0000083308;8824427|2
0000817333;2207|0
0000037878;9034717|3
0000077318;1196907200|0
0000042798;1196907555|0
0000043662;1196907677|0
0000058080;1196908882|0
0000057794;1196908870|0
0000072353;1196909898|0
0000040483;1196907480|0
0000071761;1196909788|0
0000044950;1196907814|0
0000049835;1196908184|0
0000057089;1196908857|0
0000071804;1196908253|0
0000038762;1196907868|0
0000506646;75034266|3
0000040862;1196907484|0
0000064106;1196909316|0
0000188148;1238|0
0000065581;1196909459|0
0000041851;1196907503|0
0000054104;1196908544|0
0000055218;2150|0
0000078023;1196907821|0
0000955957;1600053246|11
0000177609;924|0
0000037879;1196906972|0
0000055906;1196908499|0
0000068133;1196909570|0
0000064674;1196909433|0
0000065640;1196909480|0
0000040489;1196907390|0
0000106909;6354612|3
0000051043;1196908341|0
0000301384;363|0
0000880983;13093328|3
0000045747;1196907954|0
0000050985;1196908275|0
0000060589;1196908947|0
0000066763;1196909475|0
0000037885;1196906917|0
0000242815;1790|0
0000064170;1196909348|0
0000687824;17207|15
0000038882;1196907243|0
0000041027;1196907500|0
0000050833;1196908318|0
0000073717;1196909826|0
0000031298;990|0
0000067750;1196909571|0
0000067967;1196907097|0
0000045750;1196907993|0
0000046849;1196908089|0
0000056657;1196908738|0
0000056610;1196908739|0
0000065642;1196909521|0
0000063881;1196909259|0
0000054159;1196908598|0
0000060541;1196908996|0
0000107940;905|0
0000044951;1196907780|0
0000038672;1196907235|0
0000034553;2151|0
0000037888;1196907017|0
0000045234;1012|0
0000054036;1196908536|0
0000054408;1196908537|0
0000047545;1196908052|0
0000059988;1196909068|0
0000054384;1196908618|0
0000037889;1196906970|0
0000034990;1196906766|0
0000061996;1211682972|0
0000045475;1196907912|0
0000060182;1196909015|0
0000078687;1196909133|0
0000064420;1196909403|0
0000686926;17213|15
0000067440;1196909540|0
0000071410;1196909778|0
0000029431;1196907106|0
0000078133;1196907851|0
0000040136;9836875|2
0000061700;78442366|3
0000064361;1196909395|0
0000073606;1196908783|0
0000077600;1196909854|0
0000035971;1196906857|0
0000050643;1196908319|0
0000064573;1196909427|0
0000066226;1196909510|0
0000038981;1196907309|0
0000047357;1196908128|0
0000037930;1196907040|0
0000045978;1013|0
0000543085;218882653|3
0000054202;1196908573|0
0000070630;1196909681|0
0000037931;1196906950|0
0000040129;1196907443|0
0000057097;1196908816|0
0000054077;1196908569|0
0000061868;1196909181|0
0000061500;1196908229|0
0000043958;1196907691|0
0000060372;1196909051|0
0000788390;1509|0
0000675089;1302|0
0000031513;991|0
0000046972;1196908037|0
0000066053;1196909476|0
0000062002;1196909200|0
0000151041;38363210|3
0000034712;1196908838|0
0000057098;24|2
0000169819;875|0
0000050776;1196908276|0
0000046203;1014|0
0000045779;1196907958|0
0000056301;1196908526|0
0000070643;122|3
0000071159;1211683119|0
0000154869;564|0
0000070653;1196909705|0
0000093025;8990020|2
0000548040;974|0
0000854240;109|2
0000067819;1196907163|0
0000055728;6656778|5
0000054201;1196908646|0
0001047550;931|0
0000501055;426|0
0000859112;2007|0
0000040347;1196907401|0
0000045424;1196907936|0
0000066808;1196909945|0
0000486697;2223|0
0000770151;1951|0
0000504487;506|0
0000697123;9122481|3
0000475998;48478520|6
0000570680;13149|15
0000050809;1196908326|0
0000060208;1196909069|0
0000034404;1196907869|0
0000045441;1196907890|0
0000047128;1196908025|0
0000057131;1196908824|0
0000163156;715|0
0000061706;1196909211|0
0000920980;27752195|3
0000073632;1196907588|0
0000042919;1196907611|0
0000043325;1196907737|0
0000071413;1196909730|0
0000046345;151|2
0000044970;1196907792|0
0000055717;1211683032|0
0000098539;8990023|2
0000038883;1196907261|0
0000634708;1932|0
0000042923;1196907556|0
0000041489;1196907540|0
0000043616;1196907731|0
0000063779;1196909244|0
0000068594;48479548|3
0000055716;1196908720|0
0000504770;75037433|3
0000038886;1196907244|0
0000068238;1196909591|0
0000090653;427|2
0000045036;1196907803|0
0000048884;1196908230|0
0000067712;1196909592|0
0000055710;1196908721|0
0000047177;1196908013|0
0000064278;1196909349|0
0000037936;1196907041|0
0000060701;1196909955|0
0000054411;1196908570|0
0000046838;1196908014|0
0000070066;1196909645|0
0000073701;1196909814|0
0000035074;1196906808|0
0000035864;1196906820|0
0000057129;1196908767|0
0000043437;1196907682|0
0000064440;1196909396|0
0000061431;1196909102|0
0000154121;565|0
0000054049;8482575|5
0000061948;1196908359|0
0000037942;1196906956|0
0000073160;1196909877|0
0000090958;419|2
0000047134;1196908066|0
0000072830;1196909878|0
0000050819;1196908263|0
0000064320;1196909356|0
0000060742;1196908965|0
0000060691;1196909070|0
0000044988;1196907804|0
0000045395;1196907941|0
0000054220;1196908538|0
0000061416;1196909140|0
0000078865;17275403|5
0000040567;1196907436|0
0000064443;1196909397|0
0000897425;23302171|2
0000162509;716|0
0000070667;1211683102|0
0000037943;1196906981|0
0000063308;1196909285|0
0000034052;1196906723|0
0000943375;630|0
0000035974;1196906841|0
0000039849;1196907336|0
0000881221;44610150|3
0000055949;1196908506|0
0000061337;1196909155|0
0000071381;1196909755|0
0000780707;1510|0
0000061498;1196909156|0
0000050835;1196908361|0
0000037947;1196906918|0
0000038826;1196907287|0
0000054043;1196908578|0
0000064379;1196909441|0
0000046580;8850|15
0000952831;8828893|3
0000078997;1196908354|0
0000048916;1196908415|0
0000042800;1196908209|0
0000078396;1196908231|0
0000054302;39005886|3
0001055820;17513665|3
0000057791;1196908883|0
0000044153;1196909963|0
0000079351;1196909966|0
0000054380;1196909970|0
0000065699;1196909972|0
