CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER;EXT.BX_ISO_3166_NUMERIC.0
0000200805;0000200513;CITY;Кораблино;;;37146;390515;;;391200,391201;
0000200853;0000028033;SUBREGION;Клепиковский район;;;;;;;;
0000201238;0000200853;CITY;Спас-Клепики;;;10779;391030;;;;
0000201298;0000028033;SUBREGION;Михайловский район;;;;;;;;
0000201619;0000201298;CITY;Михайлов;;;20631;347071;;;391710,391712;
0000201753;0000028033;SUBREGION;Пителинский район;;;;391621;;;;
0000201943;0000028033;SUBREGION;Александро-Невский район;;;;391240;;;;
0000202151;0000028033;SUBREGION;Пронский район;;;;;;;;
0000202186;0000202151;CITY;Новомичуринск;;;20589;391160;;;;
0000202520;0000028033;SUBREGION;Рыбновский район;;;;;;;;
0000202522;0000202520;CITY;Рыбное;;;10774;141821;;;391111,391110,391134,391112;
0000202936;0000028033;SUBREGION;Ряжский район;;;;;;;;
0000202987;0000202936;CITY;Ряжск;;;10775;391960;;;391964,391962,391960;
0000203228;0000028033;SUBREGION;Путятинский район;;;;391480;;;;
0000203449;0000028033;SUBREGION;Сасовский район;;;;391430;;;;
0000203948;0000028033;SUBREGION;Сараевский район;;;;;;;;
0000204269;0000028033;SUBREGION;Сапожковский район;;;;;;;;
0000204406;0000028033;SUBREGION;Скопинский район;;;;;;;;
0000204994;0000028033;SUBREGION;Спасский район;;;;;;;;
0000204995;0000204994;CITY;Спасск-Рязанский;;;20608;391050;;;;
0000205536;0000028033;SUBREGION;Старожиловский район;;;;;;;;
0000205794;0000028033;SUBREGION;Ухоловский район;;;;;;;;
0000206006;0000028033;SUBREGION;Шацкий район;;;;391550;;;;
0000206007;0000206006;CITY;Шацк;;;10780;391550;;;;
0000206512;0000028033;SUBREGION;Чучковский район;;;;391421;;;;
0000206762;0000028033;SUBREGION;Шиловский район;;;;;;;;
0000207368;0000028034;CITY;Десногорск;;;10785;216400;;;;
0000207393;0000028034;CITY;Смоленск;;;12;214000;;;214000,214018,214010,214005,214034,214032,214006,214022,214012,214033,214039,214001,214011,214027,214505,214525,214014,214534,214515,214009,214016,214031,214019,214020,214036,214013,214015,214025,214030,214008,214004,214038,214023,214024;
0000208236;0000028034;SUBREGION;Смоленский район;;;;;;;;
0000209510;0000028034;SUBREGION;Вяземский район;;;;;;;;
0000209608;0000209510;CITY;Вязьма;;;10782;215110;;;215111,215116,215110,215119,215118,215113,215107;
0000210410;0000028034;SUBREGION;Велижский район;;;;;;;;
0000210411;0000210410;CITY;Велиж;;;10781;216290;;;216291,216290;
0000210680;0000028034;SUBREGION;Гагаринский район;;;;;;;;
0000210916;0000210680;CITY;Гагарин;;;10783;215010;;;;
0000211270;0000028034;SUBREGION;Глинковский район;;;;;;;;
0000211450;0000028034;SUBREGION;Демидовский район;;;;;;;;
0000211983;0000211450;CITY;Демидов;;;10784;216240;;;;
0000212229;0000028034;SUBREGION;Дорогобужский район;;;;;;;;
0000212231;0000212229;CITY;Дорогобуж;;;10786;215710;;;215710,215713;
0000212488;0000028034;SUBREGION;Духовщинский район;;;;216200;;;;
0000212489;0000212488;CITY;Духовщина;;;10787;216200;;;;
0000212947;0000028034;SUBREGION;Ельнинский район;;;;;;;;
0000213032;0000212947;CITY;Ельня;;;10788;216330;;;;
0000213204;0000028034;SUBREGION;Краснинский район;;;;;;;;
0000213857;0000028034;SUBREGION;Ершичский район;;;;216580;;;;
0000214000;0000028034;SUBREGION;Кардымовский район;;;;215850;;;;
0000214421;0000028034;SUBREGION;Новодугинский район;;;;;;;;
0000214717;0000028034;SUBREGION;Починковский район;;;;216450;;;;
0000214972;0000214717;CITY;Починок;;;10791;216450;;;;
0000215095;0000028034;SUBREGION;Монастырщинский район;;;;216130;;;;
0000215370;0000028034;SUBREGION;Руднянский район;;;;;;;;
0000215561;0000215370;CITY;Рудня;;;10793;216790;;;;
0000215895;0000028034;SUBREGION;Рославльский район;;;;216500;;;;
0000215898;0000215895;CITY;Рославль;;;10792;216500;;;216505,216502,216500,216501,216506,216507,216504,216509;
0000216830;0000028034;SUBREGION;Сычевский район;;;;;;;;
0000216959;0000216830;CITY;Сычевка;;;10796;215280;;;;
0000217039;0000028034;SUBREGION;Сафоновский район;;;;;;;;
0000217119;0000217039;CITY;Сафоново;;;10794;164767;;;215500,215502,215505,215503,215506;
0000217693;0000028034;SUBREGION;Хиславичский район;;;;;;;;
0000217915;0000028034;SUBREGION;Угранский район;;;;;;;;
0000218322;0000028034;SUBREGION;Холм-Жирковский район;;;;;;;;
0000218727;0000028034;SUBREGION;Темкинский район;;;;;;;;
0000218989;0000028034;SUBREGION;Ярцевский район;;;;215800;;;;
0000219005;0000218989;CITY;Ярцево;;;10801;215800;;;215800,215805,215801,215806,215830;
0000219752;0000028034;SUBREGION;Шумячский район;;;;216410;;;;
0000219991;0000028035;CITY;Котовск;;;20265;393194;;;;
0000220054;0000028035;CITY;Моршанск;;;20696;393950;;;393950,393929;
0000220223;0000028035;CITY;Тамбов;;;13;392000;;;392000,392028,392002,392022,392033,392036,392018,392005,392012,392029,392001,392032,392008,392016,392026,392023,392027,392024,392021,392014,392009,392020,392037,392030,392004;
0000220921;0000028035;CITY;Кирсанов;;;20700;393360;;;393360,393361,393364,393362,393366;
0000221033;0000028035;CITY;Мичуринск;;;10803;393760;;;393772,393764,393768,393760,393778,393761,393773,393774,393777,393766,393763,393770,393771,393765,393762,393736;
0000221320;0000028035;SUBREGION;Тамбовский район;;;;392500;;;;
0000222530;0000028035;CITY;Уварово;;;20663;172882;;;393462,393460,393461,393463,393464;
0000222643;0000028035;CITY;Рассказово;;;20701;393250;;;393257,393250,393252,393253,393255,393254,393251,393279;
0000222837;0000028035;SUBREGION;Бондарский район;;;;393230;;;;
0000223103;0000028035;SUBREGION;Гавриловский район;;;;393160;;;;
0000223334;0000028035;SUBREGION;Жердевский район;;;;393670;;;;
0000223619;0000223334;CITY;Жердевка;;;20661;393670;;;393671,393672,393670;
0000223734;0000028035;SUBREGION;Инжавинский район;;;;393310;;;;
0000224186;0000028035;SUBREGION;Знаменский район;;;;393190;;;;
0000224411;0000028035;SUBREGION;Мичуринский район;;;;393760;;;;
0000224973;0000028035;SUBREGION;Кирсановский район;;;;393360;;;;
0000225337;0000028035;SUBREGION;Мордовский район;;;;393600;;;;
0000225600;0000028035;SUBREGION;Моршанский район;;;;393950;;;;
0000226205;0000028035;SUBREGION;Мучкапский район;;;;393000;;;;
0000226475;0000028035;SUBREGION;Никифоровский район;;;;393760;;;;
0000226832;0000028035;SUBREGION;Петровский район;;;;393070;;;;
0000227325;0000028035;SUBREGION;Первомайский район;;;;393700;;;;
0000227727;0000028035;SUBREGION;Рассказовский район;;;;393250;;;;
0000228072;0000028035;SUBREGION;Пичаевский район;;;;393230;;;;
0000228350;0000028035;SUBREGION;Сампурский район;;;;393000;;;;
0000228616;0000028035;SUBREGION;Ржаксинский район;;;;393000;;;;
0000228997;0000028035;SUBREGION;Сосновский район;;;;393840;;;;
0000229514;0000028035;SUBREGION;Староюрьевский район;;;;393800;;;;
0000229787;0000028035;SUBREGION;Уваровский район;;;;393460;;;;
0000229999;0000028035;SUBREGION;Токаревский район;;;;393550;;;;
0000230341;0000028035;SUBREGION;Уметский район;;;;393130;;;;
0000230626;0000028036;CITY;Тверь;;;14;170904;;;170004,170040,170036,170007,170009,170043,170006,170100,170021,170027,170024,170041,170016,170019,170904,170012,170003,170001,170028,170023,170039,170025,170000,170034,170032,170008,170017,170002,170042,170026,170033,170015;
0000231514;0000028036;CITY;Нелидово;;;10816;143628;;;172527,172522,172523,172524,172521;
0000231721;0000028036;CITY;Торжок;;;10822;172000;;;172002,172009,172007,172008,172006,172003,172010,172001;
0000231903;0000028036;CITY;Кимры;;;10811;171500;;;171505,171504,171506,171508,171503,171507,171501,171502,171510;
0000232175;0000028036;CITY;Ржев;;;10820;172380;;;172388,172386,172387,172382,172390,172384,172381,172389,172385,172391,172383;
0000232488;0000028036;CITY;Вышний Волочек;;;10807;171150;;;171151,171161,171158,171160,171155,171150,171164,171157,171159,171167,171168,171166,171163,171162;
0000232811;0000028036;SUBREGION;Калининский район;;;;;;;;
0000233811;0000028036;SUBREGION;Андреапольский район;;;;;;;;
0000233812;0000233811;CITY;Андреаполь;;;26480;172800;;;172800,172801;
0000234262;0000028036;SUBREGION;Бежецкий район;;;;;;;;
0000234738;0000234262;CITY;Бежецк;;;10804;171980;;;171988,171984,171987,171982,171981,171983;
0000234886;0000028036;SUBREGION;Бельский район;;;;;;;;
0000234891;0000234886;CITY;Белый;;;20581;172530;;;;
0000235286;0000028036;SUBREGION;Бологовский район;;;;;;;;
0000235502;0000235286;CITY;Бологое;;;10805;646783;;;171080,171081,171072,171075,171071,171076;
0000236101;0000028036;SUBREGION;Весьегонский район;;;;;;;;
0000236102;0000236101;CITY;Весьегонск;;;10806;171720;;;171721,171720;
0000236602;0000028036;SUBREGION;Вышневолоцкий район;;;;;;;;
0000237185;0000028036;SUBREGION;Западнодвинский район;;;;;;;;
0000237577;0000237185;CITY;Западная Двина;;;10808;172610;;;172610,172611;
0000237732;0000028036;SUBREGION;Жарковский район;;;;;;;;
0000238020;0000028036;SUBREGION;Зубцовский район;;;;;;;;
0000238453;0000238020;CITY;Зубцов;;;20601;172333;;;172333,172332;
0000238532;0000028036;SUBREGION;Калязинский район;;;;;;;;
0000238533;0000238532;CITY;Калязин;;;10809;171571;;;171573,171571;
0000239167;0000028036;SUBREGION;Кесовогорский район;;;;;;;;
0000239404;0000028036;SUBREGION;Кашинский район;;;;;;;;
0000239405;0000239404;CITY;Кашин;;;10810;171640;;;171640,171645,171641;
0000240031;0000028036;SUBREGION;Конаковский район;;;;;;;;
0000240724;0000240031;CITY;Конаково;;;10812;171250;;;171256,171251,171254,171253,171250,171252;
0000241283;0000028036;SUBREGION;Кимрский район;;;;;;;;
0000241933;0000028036;SUBREGION;Краснохолмский район;;;;;;;;
0000242137;0000241933;CITY;Красный Холм;;;10813;171660;;;171660,171661,171670;
0000242208;0000028036;SUBREGION;Лесной район;;;;;;;;
0000242476;0000028036;SUBREGION;Кувшиновский район;;;;;;;;
0000242477;0000242476;CITY;Кувшиново;;;20619;172110;;;172112,172110,172111;
0000242806;0000028036;SUBREGION;Лихославльский район;;;;;;;;
0000242815;0000242806;CITY;Лихославль;;;10814;171210;;;;
0000243256;0000028036;SUBREGION;Максатихинский район;;;;;;;;
0000243671;0000028036;SUBREGION;Молоковский район;;;;;;;;
0000243905;0000028036;SUBREGION;Нелидовский район;;;;;;;;
0000244218;0000028036;SUBREGION;Осташковский район;;;;;;;;
0000244219;0000244218;CITY;Осташков;;;10818;172730;;;172730,172734,172735;
0000244716;0000028036;SUBREGION;Пеновский район;;;;;;;;
0000245042;0000028036;SUBREGION;Оленинский район;;;;;;;;
0000245509;0000028036;SUBREGION;Рамешковский район;;;;;;;;
0000245957;0000028036;SUBREGION;Ржевский район;;;;;;;;
0000246473;0000028036;SUBREGION;Сандовский район;;;;;;;;
0000246762;0000028036;SUBREGION;Селижаровский район;;;;;;;;
0000247504;0000028036;SUBREGION;Старицкий район;;;;;;;;
0000248003;0000247504;CITY;Старица;;;10821;171361;;;;
0000248042;0000028036;SUBREGION;Сонковский район;;;;;;;;
0000248291;0000028036;SUBREGION;Спировский район;;;;;;;;
0000248629;0000028036;SUBREGION;Торжокский район;;;;;;;;
0000249250;0000028036;SUBREGION;Торопецкий район;;;;;;;;
0000249273;0000249250;CITY;Торопец;;;10823;172840;;;;
0000249826;0000028036;SUBREGION;Удомельский район;;;;;;;;
0000250154;0000249826;CITY;Удомля;;;10824;171840;;;171843,171841,171842;
0000250235;0000028036;SUBREGION;Фировский район;;;;;;;;
0000250453;0000028037;CITY;Тула;;;15;300000;;;300024,300004,300016,300062,300026,300027,300013,300012,300002,300057,300036,300010,300005,300022,300021,300031,300041,300044,300000,300001,300007,300053,300045,300065,300910,300911,300040,300034,300904,300039,300028,300901,300017,300020,300903,300908,300600;
0000251693;0000028037;CITY;Донской;;;10827;301760;;;301790,301770,301225,301780,301773,301761,301767,301765,301760,301766,301764,301294,301781,301784,301782;
0000252033;0000028037;SUBREGION;Алексинский район;;;;;;;;
0000252379;0000252033;CITY;Алексин;;;10825;301360;;;301364,301361,301369,301360,301365,301368,301367,301370,301362,301363,301371;
0000252619;0000028037;SUBREGION;Арсеньевский район;;;;;;;;
0000252869;0000028037;SUBREGION;Белевский район;;;;;;;;
0000253162;0000252869;CITY;Белев;;;37164;301530;;;301530,301531;
0000253280;0000028037;SUBREGION;Богородицкий район;;;;;;;;
0000253499;0000253280;CITY;Богородицк;;;20667;301830;;;301832,301831,301830,301835,301836,301833,301806,301810,301801,301823,301822,301821;
0000253768;0000028037;SUBREGION;Веневский район;;;;;;;;
0000254357;0000253768;CITY;Венев;;;10826;301320;;;301320,301321,301304,301301;
0000254409;0000028037;SUBREGION;Воловский район;;;;;;;;
0000254716;0000028037;SUBREGION;Ефремовский район;;;;;;;;
0000255034;0000254716;CITY;Ефремов;;;10828;301840;;;301879,301840,301842,301846,301848,301844,301845,301847,301841,301843;
0000255190;0000028037;SUBREGION;Дубенский район;;;;;;;;
0000255421;0000028037;SUBREGION;Заокский район;;;;;;;;
0000256154;0000028037;SUBREGION;Киреевский район;;;;;;;;
0000256322;0000256154;CITY;Липки;;;37140;216461;;;301264,301293,301265;
0000256626;0000256154;CITY;Болохово;;;37162;301280;;;;
0000256661;0000256154;CITY;Киреевск;;;20649;301260;;;301262,301260,301261,301320;
0000256783;0000028037;SUBREGION;Кимовский район;;;;;;;;
0000257015;0000256783;CITY;Кимовск;;;10829;301720;;;301722,301721,301720,301723,301734,301735,301732,301731;
0000257140;0000028037;SUBREGION;Каменский район;;;;;;;;
0000257331;0000028037;SUBREGION;Куркинский район;;;;;;;;
0000257544;0000028037;SUBREGION;Ленинский район;;;;;;;;
0000258567;0000028037;SUBREGION;Новомосковский район;;;;;;;;
0000258908;0000258567;CITY;Новомосковск;;;10830;301650;;;301651,301664,301652,301657,301650,301661,301654,301659,301666,301665,301663,301668,301662,301692,301670,301653,301660,301682,301681,301680;
0000259308;0000028037;SUBREGION;Плавский район;;;;;;;;
0000259551;0000259308;CITY;Плавск;;;20662;301470;;;;
0000259645;0000028037;SUBREGION;Одоевский район;;;;;;;;
0000259920;0000028037;SUBREGION;Суворовский район;;;;;;;;
0000260108;0000259920;CITY;Суворов;;;10831;301430;;;;
0000260261;0000259920;CITY;Чекалин;;;37118;301414;;;;
0000260280;0000028037;SUBREGION;Тепло-Огаревский район;;;;;;;;
0000260494;0000028037;SUBREGION;Узловский район;;;;;;;;
0000260664;0000260494;CITY;Узловая;;;10833;301600;;;301602,301605,301608,301600,301603,301609,301657,301607,301610,301635;
0000261210;0000028037;SUBREGION;Чернский район;;;;;;;;
0000261770;0000028037;SUBREGION;Щекинский район;;;;;;;;
0000262392;0000261770;CITY;Советск;;;37124;301205;;;;
0000262423;0000261770;CITY;Щекино;;;10834;162361;;;301243,301249,301247,301248,301246,301241,301245,301240,301244;
0000262608;0000028037;SUBREGION;Ясногорский район;;;;;;;;
0000263113;0000262608;CITY;Ясногорск;;;20697;301030;;;301030,301032,301031;
0000263227;0000028038;CITY;Ярославль;;;16;150000;;;150029,150008,150010,150030,150002,150001,150061,150054,150007,150014,150048,150044,150065,150006,150031,150062,150507,150019,150020,150000,150022,150025,150052,150034,150035,150036,150049,150040,150018,150042,150055,150003,150066,150023,150033,150064,150046,150057,150051,150043,150027,150060,150047,150032,510033;
0000264296;0000028038;SUBREGION;Ярославский район;;;;;;;;
0000265488;0000028038;CITY;Переславль-Залесский;;;10837;152020;;;152020,152021,152024,152023,152025,152040;
0000265685;0000028038;SUBREGION;Большесельский район;;;;;;;;
0000266225;0000028038;SUBREGION;Брейтовский район;;;;;;;;
0000266518;0000028038;SUBREGION;Борисоглебский район;;;;;;;;
0000266990;0000028038;SUBREGION;Гаврилов-Ямский район;;;;;;;;
0000267153;0000266990;CITY;Гаврилов-Ям;;;20257;152240;;;152240,152241;
0000267598;0000028038;SUBREGION;Даниловский район;;;;;;;;
0000268677;0000267598;CITY;Данилов;;;10835;152070;;;152070,152071,152072;
0000269110;0000028038;SUBREGION;Любимский район;;;;;;;;
0000269468;0000269110;CITY;Любим;;;20592;152470;;;;
0000269875;0000028038;SUBREGION;Мышкинский район;;;;;;;;
0000269973;0000269875;CITY;Мышкин;;;10836;152830;;;;
0000270246;0000028038;SUBREGION;Некоузский район;;;;;;;;
0000270809;0000028038;SUBREGION;Некрасовский район;;;;;;;;
0000271471;0000028038;SUBREGION;Первомайский район;;;;;;;;
0000271959;0000028038;SUBREGION;Переславский район;;;;;;;;
0000273240;0000028038;SUBREGION;Ростовский район;;;;;;;;
0000273315;0000273240;CITY;Ростов;;;10838;152150;;;152150,152155,152151,152120;
0000273963;0000028038;SUBREGION;Пошехонский район;;;;;;;;
0000274012;0000273963;CITY;Пошехонье;;;20596;152850;;;;
0000274590;0000028038;SUBREGION;Рыбинский район;;;;;;;;
0000275366;0000274590;CITY;Рыбинск;;;10839;152900;;;152909,152906,152919,152900,152908,152925,152978,152901,152920,152916,152914,152915,152903,152912,152981,152934,152931,152917,152905,152924,152907,152930,152935,152911,152929;
0000276937;0000028038;SUBREGION;Тутаевский район;;;;;;;;
0000277626;0000276937;CITY;Тутаев;;;21154;152300;;;152302,152303,152300;
0000277743;0000028038;SUBREGION;Угличский район;;;;;;;;
0000277748;0000277743;CITY;Углич;;;10840;152610;;;152612,152610,152611,152615,152616,152613;
0000278519;0000028039;CITY;Брянск;;;191;241000;;;241004,241025,241022,241047,241044,241023,241024,241040,241027,241041,241012,241010,241035,241014,241016,241013,241050,241903,241029,241020,241902,241039,241019,241037,241028,241007,241033,241000,241006,241517,241904;
0000279503;0000028039;CITY;Клинцы;;;10653;243140;;;243140,243146,243144,243110,243111;
0000279864;0000028039;CITY;Сельцо;;;21701;187052;;;241551,241550,241511;
0000279970;0000028039;SUBREGION;Брянский район;;;;;;;;
0000280959;0000028039;CITY;Новозыбков;;;10654;243020;;;;
0000281163;0000028039;SUBREGION;Брасовский район;;;;242300;;;;
0000281537;0000028039;SUBREGION;Выгоничский район;;;;;;;;
0000281953;0000028039;SUBREGION;Гордеевский район;;;;;;;;
0000282266;0000028039;SUBREGION;Дубровский район;;;;;;;;
0000282726;0000028039;SUBREGION;Дятьковский район;;;;;;;;
0000282948;0000282726;CITY;Дятьково;;;10651;242600;;;;
0000283123;0000282726;CITY;Фокино;;;26899;242610;;;242610,242611;
0000283258;0000028039;SUBREGION;Жирятинский район;;;;;;;;
0000283498;0000028039;SUBREGION;Жуковский район;;;;;;;;
0000283855;0000283498;CITY;Жуковка;;;10652;242700;;;;
0000284080;0000028039;SUBREGION;Злынковский район;;;;;;;;
0000284081;0000284080;CITY;Злынка;;;20184;243600;;;;
0000284302;0000028039;SUBREGION;Карачевский район;;;;242500;;;;
0000284649;0000284302;CITY;Карачев;;;10655;242500;;;;
0000284843;0000028039;SUBREGION;Клетнянский район;;;;242821;;;;
0000285285;0000028039;SUBREGION;Климовский район;;;;;;;;
0000285803;0000028039;SUBREGION;Клинцовский район;;;;243650;;;;
0000286311;0000028039;SUBREGION;Комаричский район;;;;;;;;
0000286664;0000028039;SUBREGION;Красногорский район;;;;;;;;
0000287111;0000028039;SUBREGION;Мглинский район;;;;;;;;
0000287270;0000287111;CITY;Мглин;;;20185;243220;;;;
0000287544;0000028039;SUBREGION;Навлинский район;;;;;;;;
0000287978;0000028039;SUBREGION;Новозыбковский район;;;;;;;;
0000288254;0000028039;SUBREGION;Погарский район;;;;;;;;
0000288903;0000028039;SUBREGION;Почепский район;;;;;;;;
0000289650;0000288903;CITY;Почеп;;;20186;243400;;;;
0000289942;0000028039;SUBREGION;Рогнединский район;;;;;;;;
0000290261;0000028039;SUBREGION;Севский район;;;;;;;;
0000290476;0000290261;CITY;Севск;;;20187;242440;;;;
0000290569;0000028039;SUBREGION;Стародубский район;;;;;;;;
0000290950;0000290569;CITY;Стародуб;;;20188;243240;;;;
0000291412;0000028039;SUBREGION;Суземский район;;;;;;;;
0000291768;0000028039;SUBREGION;Суражский район;;;;;;;;
0000292042;0000291768;CITY;Сураж;;;20189;243500;;;;
0000292319;0000028039;SUBREGION;Трубчевский район;;;;;;;;
0000292612;0000292319;CITY;Трубчевск;;;20190;242220;;;;
0000292895;0000028039;SUBREGION;Унечский район;;;;;;;;
0000293065;0000292895;CITY;Унеча;;;20191;243300;;;243300,243302;
0000293598;0000028040;CITY;Воронеж;;;193;394001;;;394055,394050,394075,394074,394016,394031,394057,394036,394024,394043,394070,394019,394089,394071,394083,394002,394062,394091,394030,394010,394094,394092,394056,394049,394093,394042,394087,394052,394026,394080,394038,394011,394007,394028,394035,394072,394073,394040,394000,394021,394061,394033,394044,394004,394076,394008,394048,394068,394051,394086,394006,394029,394066,394014,394018,394027,394005,394065,394053,394090,394003,394077,394063,394084,394088,394023;
0000295577;0000028040;SUBREGION;Аннинский район;;;;;;;;
0000296177;0000028040;SUBREGION;Бобровский район;;;;;;;;
0000296461;0000296177;CITY;Бобров;;;10673;397700;;;397700,397701,397704,397705,397706,397702;
0000296628;0000028040;CITY;Воронеж-45;;;;394045;;;;
0000296630;0000028040;CITY;Нововоронеж;;;20268;396070;;;396070,396073,396072,396071;
0000296689;0000028040;SUBREGION;Богучарский район;;;;;;;;
0000297102;0000296689;CITY;Богучар;;;10674;396790;;;396790,396792,396791;
0000297193;0000028040;SUBREGION;Борисоглебский район;;;;;;;;
0000297194;0000297193;CITY;Борисоглебск;;;10675;397160;;;397160,397164,397166,397167,397163,397171,397172,397165,397170;
0000297691;0000028040;SUBREGION;Бутурлиновский район;;;;;;;;
0000297811;0000297691;CITY;Бутурлиновка;;;10676;397500;;;397505,397506,397507,397502,397500,397501,397504;
0000298188;0000028040;SUBREGION;Верхнемамонский район;;;;;;;;
0000298399;0000028040;SUBREGION;Верхнехавский район;;;;;;;;
0000298805;0000028040;SUBREGION;Воробьевский район;;;;;;;;
0000299062;0000028040;SUBREGION;Грибановский район;;;;;;;;
0000299510;0000028040;SUBREGION;Калачеевский район;;;;;;;;
0000299611;0000299510;CITY;Калач;;;10677;397600;;;397602,397600,397601,397631;
0000300179;0000028040;SUBREGION;Каменский район;;;;;;;;
0000300475;0000028040;SUBREGION;Кантемировский район;;;;;;;;
0000300870;0000028040;SUBREGION;Лискинский район;;;;;;;;
0000301384;0000300870;CITY;Лиски;;;10678;397900;;;397902,397903,397906,397910,397904,397908,397909,397901,397900,397907;
0000301805;0000028040;SUBREGION;Каширский район;;;;;;;;
0000302136;0000028040;SUBREGION;Нижнедевицкий район;;;;;;;;
0000302487;0000028040;SUBREGION;Новоусманский район;;;;;;;;
0000303361;0000028040;SUBREGION;Ольховатский район;;;;;;;;
0000303678;0000028040;SUBREGION;Острогожский район;;;;;;;;
0000303922;0000303678;CITY;Острогожск;;;10679;397850;;;397854,397852,397853,397855;
0000304419;0000028040;SUBREGION;Новохоперский район;;;;;;;;
0000304457;0000304419;CITY;Новохоперск;;;34140;397400;;;397401,397400;
0000304973;0000028040;SUBREGION;Павловский район;;;;;;;;
0000305360;0000304973;CITY;Павловск;;;10680;196620;;;396420,396424,396421,396422;
0000305511;0000028040;SUBREGION;Панинский район;;;;;;;;
0000305950;0000028040;SUBREGION;Петропавловский район;;;;;;;;
0000306225;0000028040;SUBREGION;Рамонский район;;;;;;;;
0000307345;0000028040;SUBREGION;Поворинский район;;;;;;;;
0000307347;0000307345;CITY;Поворино;;;20694;397350;;;397350,397354,397355,397351;
0000307661;0000028040;SUBREGION;Подгоренский район;;;;;;;;
0000308081;0000028040;SUBREGION;Репьевский район;;;;;;;;
0000308335;0000028040;SUBREGION;Россошанский район;;;;;;;;
0000308336;0000308335;CITY;Россошь;;;10681;346073;;;396660,396653,396659,396655,396650,396658,396656,396657,396651;
0000309211;0000028040;SUBREGION;Семилукский район;;;;;;;;
0000309239;0000309211;CITY;Семилуки;;;10682;396900;;;396900,396901,396902;
0000310292;0000028040;SUBREGION;Хохольский район;;;;;;;;
0000310766;0000028040;SUBREGION;Таловский район;;;;;;;;
0000311304;0000028040;SUBREGION;Терновский район;;;;;;;;
0000311658;0000028040;SUBREGION;Эртильский район;;;;;;;;
0000311659;0000311658;CITY;Эртиль;;;10683;397030;;;397032,397030,397031,397033;
0000312126;0000028041;CITY;Владимир;;;192;600000;;;600023,600007,600009,600000,600035,600033,600017,600022,600028,600016,600031,600005,600001,600014,600018,600021,600015,600024,600020,600026,600027,600037,600032,601257,601286,601289,601269,600903,600003,600902,600901,600038;
0000312780;0000028041;CITY;Гусь-Хрустальный;;;10661;601500;;;601501,601508,601507,601506,601503,601505,601551,601556,601552,601500;
0000313052;0000028041;CITY;Ковров;;;10664;601900;;;601903,601901,601914,601902,601915,601910,601900,601909,601907,601916,601958,601911,601979;
0000313389;0000028041;CITY;Радужный;;;20678;600910;;;;
0000313416;0000028041;SUBREGION;Александровский район;;;;;;;;
0000314087;0000313416;CITY;Александров;;;10656;347233;;;601652,601657,601650,601654,601653,601655,601651,601670;
0000314367;0000313416;CITY;Струнино;;;103814;601670;;;601670,601672,601671;
0000314512;0000313416;CITY;Карабаново;;;103813;601640;;;601640,601641,601642;
0000314680;0000028041;CITY;Муром;;;10668;309257;;;602267,602256,602266,602205,602254,602252,602262,602257,602263,602253,602251,602264,602201;
0000314876;0000028041;SUBREGION;Вязниковский район;;;;;;;;
0000315463;0000314876;CITY;Вязники;;;10659;601440;;;601443,601445,601442,601441,601446,601440,601430;
0000315966;0000028041;SUBREGION;Гороховецкий район;;;;;;;;
0000316280;0000315966;CITY;Гороховец;;;10660;601480;;;601480,601482,601481,601483;
0000316367;0000028041;SUBREGION;Камешковский район;;;;;;;;
0000316615;0000316367;CITY;Камешково;;;10662;601300;;;601301,601300;
0000316713;0000028041;SUBREGION;Гусь-Хрустальный район;;;;;;;;
0000317177;0000316713;CITY;Курлово;;;98547;601570;;;;
0000317329;0000028041;SUBREGION;Киржачский район;;;;;;;;
0000318005;0000317329;CITY;Киржач;;;10663;601010;;;601010,601012,601021;
0000318207;0000028041;SUBREGION;Ковровский район;;;;;;;;
0000318634;0000028041;SUBREGION;Кольчугинский район;;;;;;;;
0000319106;0000318634;CITY;Кольчугино;;;10665;601780;;;601770,601785,601782,601787,601784,601781,601780,601786;
0000319299;0000028041;SUBREGION;Меленковский район;;;;;;;;
0000319767;0000319299;CITY;Меленки;;;10667;150530;;;602102,602103,602101,602100;
0000319862;0000028041;SUBREGION;Муромский район;;;;;;;;
0000320361;0000028041;SUBREGION;Петушинский район;;;;;;;;
0000321069;0000320361;CITY;Покров;;;37129;152075;;;601122,601120;
0000321146;0000320361;CITY;Петушки;;;10669;215049;;;601144,601143,601141,601140;
0000321258;0000320361;CITY;Костерево;;;101395;601110;;;601110,601111;
0000321335;0000028041;SUBREGION;Селивановский район;;;;;;;;
0000321608;0000028041;SUBREGION;Собинский район;;;;;;;;
0000322038;0000321608;CITY;Собинка;;;10670;601204;;;601204,601201,601202,601203;
0000322158;0000321608;CITY;Лакинск;;;37143;601240;;;601240,601243,601241,601242;
0000322259;0000028041;SUBREGION;Судогодский район;;;;;;;;
0000322858;0000322259;CITY;Судогда;;;20629;601350;;;601352,601351;
0000322942;0000028041;SUBREGION;Суздальский район;;;;;;;;
0000323906;0000322942;CITY;Суздаль;;;10671;601293;;;601293,601291;
0000324012;0000028041;SUBREGION;Юрьев-Польский район;;;;;;;;
0000324283;0000324012;CITY;Юрьев-Польский;;;20757;601800;;;;
