CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER;EXT.BX_ISO_3166_NUMERIC.0
0000013409;0000011327;CITY;Merced;Merced;;;;;;;
0000013410;0000011327;CITY;Modesto;Modesto;;;;;;;
0000013411;0000011327;CITY;Newman;Newman;;;;;;;
0000013412;0000011327;CITY;Knights Ferry;Knights Ferry;;;;;;;
0000013413;0000011327;CITY;Patterson;Patterson;;;;;;;
0000013414;0000011327;CITY;Pinecrest;Pinecrest;;;;;;;
0000013415;0000011327;CITY;Ripon;Ripon;;;;;;;
0000013416;0000011327;CITY;Riverbank;Riverbank;;;;;;;
0000013417;0000011327;CITY;Salida;Salida;;;;;;;
0000013418;0000011327;CITY;Snelling;Snelling;;;;;;;
0000013419;0000011327;CITY;Sonora;Sonora;;;;;;;
0000013420;0000011327;CITY;Soulsbyville;Soulsbyville;;;;;;;
0000013421;0000011327;CITY;Stevinson;Stevinson;;;;;;;
0000013422;0000011327;CITY;Tracy;Tracy;;;;;;;
0000013423;0000011327;CITY;Tuolumne;Tuolumne;;;;;;;
0000013424;0000011327;CITY;Turlock;Turlock;;;;;;;
0000013425;0000011327;CITY;Twain Harte;Twain Harte;;;;;;;
0000013426;0000011327;CITY;Waterford;Waterford;;;;;;;
0000013427;0000011327;CITY;Winton;Winton;;;;;;;
0000013428;0000011327;CITY;Santa Rosa;Santa Rosa;;;;;;;
0000013429;0000011327;CITY;Albion;Albion;;;;;;;
0000013430;0000011327;CITY;Annapolis;Annapolis;;;;;;;
0000013431;0000011327;CITY;Boonville;Boonville;;;;;;;
0000013432;0000011327;CITY;Branscomb;Branscomb;;;;;;;
0000013433;0000011327;CITY;Caspar;Caspar;;;;;;;
0000013434;0000011327;CITY;Cazadero;Cazadero;;;;;;;
0000013435;0000011327;CITY;Clearlake;Clearlake;;;;;;;
0000013436;0000011327;CITY;Clearlake Oaks;Clearlake Oaks;;;;;;;
0000013437;0000011327;CITY;Cloverdale;Cloverdale;;;;;;;
0000013438;0000011327;CITY;Comptche;Comptche;;;;;;;
0000013439;0000011327;CITY;Covelo;Covelo;;;;;;;
0000013440;0000011327;CITY;Dos Rios;Dos Rios;;;;;;;
0000013441;0000011327;CITY;Elk;Elk;;;;;;;
0000013442;0000011327;CITY;Forestville;Forestville;;;;;;;
0000013443;0000011327;CITY;Fort Bragg;Fort Bragg;;;;;;;
0000013444;0000011327;CITY;Geyserville;Geyserville;;;;;;;
0000013445;0000011327;CITY;Glen Ellen;Glen Ellen;;;;;;;
0000013446;0000011327;CITY;Glenhaven;Glenhaven;;;;;;;
0000013447;0000011327;CITY;Graton;Graton;;;;;;;
0000013448;0000011327;CITY;Gualala;Gualala;;;;;;;
0000013449;0000011327;CITY;Guerneville;Guerneville;;;;;;;
0000013450;0000011327;CITY;Healdsburg;Healdsburg;;;;;;;
0000013451;0000011327;CITY;Hopland;Hopland;;;;;;;
0000013452;0000011327;CITY;Jenner;Jenner;;;;;;;
0000013453;0000011327;CITY;Kelseyville;Kelseyville;;;;;;;
0000013454;0000011327;CITY;Kenwood;Kenwood;;;;;;;
0000013455;0000011327;CITY;Lakeport;Lakeport;;;;;;;
0000013456;0000011327;CITY;Laytonville;Laytonville;;;;;;;
0000013457;0000011327;CITY;Littleriver;Littleriver;;;;;;;
0000013458;0000011327;CITY;Lower Lake;Lower Lake;;;;;;;
0000013459;0000011327;CITY;Lucerne;Lucerne;;;;;;;
0000013460;0000011327;CITY;Manchester;Manchester;;;;;;;
0000013461;0000011327;CITY;Mendocino;Mendocino;;;;;;;
0000013462;0000011327;CITY;Middletown;Middletown;;;;;;;
0000013463;0000011327;CITY;Russian River Md;Russian River Md;;;;;;;
0000013464;0000011327;CITY;Nice;Nice;;;;;;;
0000013465;0000011327;CITY;Occidental;Occidental;;;;;;;
0000013466;0000011327;CITY;Philo;Philo;;;;;;;
0000013467;0000011327;CITY;Point Arena;Point Arena;;;;;;;
0000013468;0000011327;CITY;Potter Valley;Potter Valley;;;;;;;
0000013469;0000011327;CITY;Redwood Valley;Redwood Valley;;;;;;;
0000013470;0000011327;CITY;Freestone;Freestone;;;;;;;
0000013471;0000011327;CITY;Sonoma;Sonoma;;;;;;;
0000013472;0000011327;CITY;Ukiah;Ukiah;;;;;;;
0000013473;0000011327;CITY;Upper Lake;Upper Lake;;;;;;;
0000013474;0000011327;CITY;Westport;Westport;;;;;;;
0000013475;0000011327;CITY;Willits;Willits;;;;;;;
0000013476;0000011327;CITY;Windsor;Windsor;;;;;;;
0000013477;0000011327;CITY;Witter Springs;Witter Springs;;;;;;;
0000013478;0000011327;CITY;Yorkville;Yorkville;;;;;;;
0000013479;0000011327;CITY;The Sea Ranch;The Sea Ranch;;;;;;;
0000013480;0000011327;CITY;Eureka;Eureka;;;;;;;
0000013481;0000011327;CITY;Mc Kinleyville;Mc Kinleyville;;;;;;;
0000013482;0000011327;CITY;Bayside;Bayside;;;;;;;
0000013483;0000011327;CITY;Blue Lake;Blue Lake;;;;;;;
0000013484;0000011327;CITY;Ruth;Ruth;;;;;;;
0000013485;0000011327;CITY;Burnt Ranch;Burnt Ranch;;;;;;;
0000013486;0000011327;CITY;Carlotta;Carlotta;;;;;;;
0000013487;0000011327;CITY;Crescent City;Crescent City;;;;;;;
0000013488;0000011327;CITY;Fortuna;Fortuna;;;;;;;
0000013489;0000011327;CITY;Gasquet;Gasquet;;;;;;;
0000013490;0000011327;CITY;Hoopa;Hoopa;;;;;;;
0000013491;0000011327;CITY;Hydesville;Hydesville;;;;;;;
0000013492;0000011327;CITY;Klamath;Klamath;;;;;;;
0000013493;0000011327;CITY;Kneeland;Kneeland;;;;;;;
0000013494;0000011327;CITY;Korbel;Korbel;;;;;;;
0000013495;0000011327;CITY;Loleta;Loleta;;;;;;;
0000013496;0000011327;CITY;Mad River;Mad River;;;;;;;
0000013497;0000011327;CITY;Myers Flat;Myers Flat;;;;;;;
0000013498;0000011327;CITY;Orick;Orick;;;;;;;
0000013499;0000011327;CITY;Orleans;Orleans;;;;;;;
0000013500;0000011327;CITY;Petrolia;Petrolia;;;;;;;
0000013501;0000011327;CITY;Redway;Redway;;;;;;;
0000013502;0000011327;CITY;Rio Dell;Rio Dell;;;;;;;
0000013503;0000011327;CITY;Salyer;Salyer;;;;;;;
0000013504;0000011327;CITY;Samoa;Samoa;;;;;;;
0000013505;0000011327;CITY;Scotia;Scotia;;;;;;;
0000013506;0000011327;CITY;Smith River;Smith River;;;;;;;
0000013507;0000011327;CITY;Somes Bar;Somes Bar;;;;;;;
0000013508;0000011327;CITY;Redcrest;Redcrest;;;;;;;
0000013509;0000011327;CITY;Westhaven;Westhaven;;;;;;;
0000013510;0000011327;CITY;Willow Creek;Willow Creek;;;;;;;
0000013511;0000011327;CITY;Bryte;Bryte;;;;;;;
0000013512;0000011327;CITY;Brooks;Brooks;;;;;;;
0000013513;0000011327;CITY;Capay;Capay;;;;;;;
0000013514;0000011327;CITY;Carmichael;Carmichael;;;;;;;
0000013515;0000011327;CITY;Citrus Heights;Citrus Heights;;;;;;;
0000013516;0000011327;CITY;Clarksburg;Clarksburg;;;;;;;
0000013517;0000011327;CITY;Cool;Cool;;;;;;;
0000013518;0000011327;CITY;Davis;Davis;;;;;;;
0000013519;0000011327;CITY;El Macero;El Macero;;;;;;;
0000013520;0000011327;CITY;Diamond Springs;Diamond Springs;;;;;;;
0000013521;0000011327;CITY;Liberty Farms;Liberty Farms;;;;;;;
0000013522;0000011327;CITY;Elk Grove;Elk Grove;;;;;;;
0000013523;0000011327;CITY;Elverta;Elverta;;;;;;;
0000013524;0000011327;CITY;Esparto;Esparto;;;;;;;
0000013525;0000011327;CITY;Fiddletown;Fiddletown;;;;;;;
0000013526;0000011327;CITY;El Dorado Hills;El Dorado Hills;;;;;;;
0000013527;0000011327;CITY;Foresthill;Foresthill;;;;;;;
0000013528;0000011327;CITY;Galt;Galt;;;;;;;
0000013529;0000011327;CITY;Garden Valley;Garden Valley;;;;;;;
0000013530;0000011327;CITY;Grizzly Flats;Grizzly Flats;;;;;;;
0000013531;0000011327;CITY;Guinda;Guinda;;;;;;;
0000013532;0000011327;CITY;Herald;Herald;;;;;;;
0000013533;0000011327;CITY;Ione;Ione;;;;;;;
0000013534;0000011327;CITY;Isleton;Isleton;;;;;;;
0000013535;0000011327;CITY;Kelsey;Kelsey;;;;;;;
0000013536;0000011327;CITY;Knights Landing;Knights Landing;;;;;;;
0000013537;0000011327;CITY;Loomis;Loomis;;;;;;;
0000013538;0000011327;CITY;Lotus;Lotus;;;;;;;
0000013539;0000011327;CITY;Mcclellan Afb;Mcclellan Afb;;;;;;;
0000013540;0000011327;CITY;Madison;Madison;;;;;;;
0000013541;0000011327;CITY;Mather Afb;Mather Afb;;;;;;;
0000013542;0000011327;CITY;Newcastle;Newcastle;;;;;;;
0000013543;0000011327;CITY;Trowbridge;Trowbridge;;;;;;;
0000013544;0000011327;CITY;North Highlands;North Highlands;;;;;;;
0000013545;0000011327;CITY;Roseville;Roseville;;;;;;;
0000013546;0000011327;CITY;Orangevale;Orangevale;;;;;;;
0000013547;0000011327;CITY;Penryn;Penryn;;;;;;;
0000013548;0000011327;CITY;Pilot Hill;Pilot Hill;;;;;;;
0000013549;0000011327;CITY;Pine Grove;Pine Grove;;;;;;;
0000013550;0000011327;CITY;Pioneer;Pioneer;;;;;;;
0000013551;0000011327;CITY;Placerville;Placerville;;;;;;;
0000013552;0000011327;CITY;Plymouth;Plymouth;;;;;;;
0000013553;0000011327;CITY;Gold River;Gold River;;;;;;;
0000013554;0000011327;CITY;Rescue;Rescue;;;;;;;
0000013555;0000011327;CITY;Rio Linda;Rio Linda;;;;;;;
0000013556;0000011327;CITY;Rio Oso;Rio Oso;;;;;;;
0000013557;0000011327;CITY;Rocklin;Rocklin;;;;;;;
0000013558;0000011327;CITY;Rumsey;Rumsey;;;;;;;
0000013559;0000011327;CITY;Cameron Park;Cameron Park;;;;;;;
0000013560;0000011327;CITY;Rancho Murieta;Rancho Murieta;;;;;;;
0000013561;0000011327;CITY;Somerset;Somerset;;;;;;;
0000013562;0000011327;CITY;Sutter Creek;Sutter Creek;;;;;;;
0000013563;0000011327;CITY;Vacaville;Vacaville;;;;;;;
0000013564;0000011327;CITY;Volcano;Volcano;;;;;;;
0000013565;0000011327;CITY;Walnut Grove;Walnut Grove;;;;;;;
0000013566;0000011327;CITY;West Sacramento;West Sacramento;;;;;;;
0000013567;0000011327;CITY;Wheatland;Wheatland;;;;;;;
0000013568;0000011327;CITY;Winters;Winters;;;;;;;
0000013569;0000011327;CITY;Zamora;Zamora;;;;;;;
0000013570;0000011327;CITY;Alta;Alta;;;;;;;
0000013571;0000011327;CITY;Applegate;Applegate;;;;;;;
0000013572;0000011327;CITY;Camino;Camino;;;;;;;
0000013573;0000011327;CITY;Iowa Hill;Iowa Hill;;;;;;;
0000013574;0000011327;CITY;Dutch Flat;Dutch Flat;;;;;;;
0000013575;0000011327;CITY;Emigrant Gap;Emigrant Gap;;;;;;;
0000013576;0000011327;CITY;Gold Run;Gold Run;;;;;;;
0000013577;0000011327;CITY;Kyburz;Kyburz;;;;;;;
0000013578;0000011327;CITY;Echo Lake;Echo Lake;;;;;;;
0000013579;0000011327;CITY;Meadow Vista;Meadow Vista;;;;;;;
0000013580;0000011327;CITY;Norden;Norden;;;;;;;
0000013581;0000011327;CITY;Pacific House;Pacific House;;;;;;;
0000013582;0000011327;CITY;Soda Springs;Soda Springs;;;;;;;
0000013583;0000011327;CITY;Twin Bridges;Twin Bridges;;;;;;;
0000013584;0000011327;CITY;Rancho Cordova;Rancho Cordova;;;;;;;
0000013585;0000011327;CITY;Sacramento;Sacramento;;;;;;;
0000013586;0000011327;CITY;Marysville;Marysville;;;;;;;
0000013587;0000011327;CITY;Alleghany;Alleghany;;;;;;;
0000013588;0000011327;CITY;Arbuckle;Arbuckle;;;;;;;
0000013589;0000011327;CITY;Bangor;Bangor;;;;;;;
0000013590;0000011327;CITY;Belden;Belden;;;;;;;
0000013591;0000011327;CITY;Berry Creek;Berry Creek;;;;;;;
0000013592;0000011327;CITY;Biggs;Biggs;;;;;;;
0000013593;0000011327;CITY;Browns Valley;Browns Valley;;;;;;;
0000013594;0000011327;CITY;Brownsville;Brownsville;;;;;;;
0000013595;0000011327;CITY;Butte City;Butte City;;;;;;;
0000013596;0000011327;CITY;Camptonville;Camptonville;;;;;;;
0000013597;0000011327;CITY;Canyondam;Canyondam;;;;;;;
0000013598;0000011327;CITY;Cohasset;Cohasset;;;;;;;
0000013599;0000011327;CITY;Chico;Chico;;;;;;;
0000013600;0000011327;CITY;Colusa;Colusa;;;;;;;
0000013601;0000011327;CITY;Crescent Mills;Crescent Mills;;;;;;;
0000013602;0000011327;CITY;Dobbins;Dobbins;;;;;;;
0000013603;0000011327;CITY;Downieville;Downieville;;;;;;;
0000013604;0000011327;CITY;Dunnigan;Dunnigan;;;;;;;
0000013605;0000011327;CITY;Durham;Durham;;;;;;;
0000013606;0000011327;CITY;Elk Creek;Elk Creek;;;;;;;
0000013607;0000011327;CITY;Forbestown;Forbestown;;;;;;;
0000013608;0000011327;CITY;Butte Meadows;Butte Meadows;;;;;;;
0000013609;0000011327;CITY;Glenn;Glenn;;;;;;;
0000013610;0000011327;CITY;Goodyears Bar;Goodyears Bar;;;;;;;
0000013611;0000011327;CITY;Grass Valley;Grass Valley;;;;;;;
0000013612;0000011327;CITY;Penn Valley;Penn Valley;;;;;;;
0000013613;0000011327;CITY;Gridley;Gridley;;;;;;;
0000013614;0000011327;CITY;Live Oak;Live Oak;;;;;;;
0000013615;0000011327;CITY;Magalia;Magalia;;;;;;;
0000013616;0000011327;CITY;Maxwell;Maxwell;;;;;;;
0000013617;0000011327;CITY;Meadow Valley;Meadow Valley;;;;;;;
0000013618;0000011327;CITY;Meridian;Meridian;;;;;;;
0000013619;0000011327;CITY;Nevada City;Nevada City;;;;;;;
0000013620;0000011327;CITY;North San Juan;North San Juan;;;;;;;
0000013621;0000011327;CITY;Olivehurst;Olivehurst;;;;;;;
0000013622;0000011327;CITY;Oregon House;Oregon House;;;;;;;
0000013623;0000011327;CITY;Orland;Orland;;;;;;;
0000013624;0000011327;CITY;Pulga;Pulga;;;;;;;
0000013625;0000011327;CITY;Oroville;Oroville;;;;;;;
0000013626;0000011327;CITY;Palermo;Palermo;;;;;;;
0000013627;0000011327;CITY;Paradise;Paradise;;;;;;;
0000013628;0000011327;CITY;Quincy;Quincy;;;;;;;
0000013629;0000011327;CITY;Rackerby;Rackerby;;;;;;;
0000013630;0000011327;CITY;Rough And Ready;Rough And Ready;;;;;;;
0000013631;0000011327;CITY;Smartville;Smartville;;;;;;;
0000013632;0000011327;CITY;Stonyford;Stonyford;;;;;;;
0000013633;0000011327;CITY;La Porte;La Porte;;;;;;;
0000013634;0000011327;CITY;Sutter;Sutter;;;;;;;
0000013635;0000011327;CITY;Taylorsville;Taylorsville;;;;;;;
0000013636;0000011327;CITY;Twain;Twain;;;;;;;
0000013637;0000011327;CITY;Willows;Willows;;;;;;;
0000013638;0000011327;CITY;Yuba City;Yuba City;;;;;;;
0000013639;0000011327;CITY;Redding;Redding;;;;;;;
0000013640;0000011327;CITY;Adin;Adin;;;;;;;
0000013641;0000011327;CITY;Big Bar;Big Bar;;;;;;;
0000013642;0000011327;CITY;Burney;Burney;;;;;;;
0000013643;0000011327;CITY;Callahan;Callahan;;;;;;;
0000013644;0000011327;CITY;Canby;Canby;;;;;;;
0000013645;0000011327;CITY;Cassel;Cassel;;;;;;;
0000013646;0000011327;CITY;Shasta Lake;Shasta Lake;;;;;;;
0000013647;0000011327;CITY;Douglas City;Douglas City;;;;;;;
0000013648;0000011327;CITY;Dunsmuir;Dunsmuir;;;;;;;
0000013649;0000011327;CITY;Sawyers Bar;Sawyers Bar;;;;;;;
0000013650;0000011327;CITY;Fall River Mills;Fall River Mills;;;;;;;
0000013651;0000011327;CITY;Forks Of Salmon;Forks Of Salmon;;;;;;;
0000013652;0000011327;CITY;Fort Jones;Fort Jones;;;;;;;
0000013653;0000011327;CITY;French Gulch;French Gulch;;;;;;;
0000013654;0000011327;CITY;Gazelle;Gazelle;;;;;;;
0000013655;0000011327;CITY;Gerber;Gerber;;;;;;;
0000013656;0000011327;CITY;Grenada;Grenada;;;;;;;
0000013657;0000011327;CITY;Happy Camp;Happy Camp;;;;;;;
0000013658;0000011327;CITY;Hat Creek;Hat Creek;;;;;;;
0000013659;0000011327;CITY;Hayfork;Hayfork;;;;;;;
0000013660;0000011327;CITY;Hornbrook;Hornbrook;;;;;;;
0000013661;0000011327;CITY;Horse Creek;Horse Creek;;;;;;;
0000013662;0000011327;CITY;Igo;Igo;;;;;;;
0000013663;0000011327;CITY;Klamath River;Klamath River;;;;;;;
0000013664;0000011327;CITY;Lakehead;Lakehead;;;;;;;
0000013665;0000011327;CITY;Lewiston;Lewiston;;;;;;;
0000013666;0000011327;CITY;Los Molinos;Los Molinos;;;;;;;
0000013667;0000011327;CITY;Mcarthur;Mcarthur;;;;;;;
0000013668;0000011327;CITY;Mccloud;Mccloud;;;;;;;
0000013669;0000011327;CITY;Macdoel;Macdoel;;;;;;;
0000013670;0000011327;CITY;Manton;Manton;;;;;;;
0000013671;0000011327;CITY;Millville;Millville;;;;;;;
0000013672;0000011327;CITY;Mineral;Mineral;;;;;;;
0000013673;0000011327;CITY;Montague;Montague;;;;;;;
0000013674;0000011327;CITY;Montgomery Creek;Montgomery Creek;;;;;;;
0000013675;0000011327;CITY;Mount Shasta;Mount Shasta;;;;;;;
0000013676;0000011327;CITY;Oak Run;Oak Run;;;;;;;
0000013677;0000011327;CITY;Old Station;Old Station;;;;;;;
0000013678;0000011327;CITY;Palo Cedro;Palo Cedro;;;;;;;
0000013679;0000011327;CITY;Paynes Creek;Paynes Creek;;;;;;;
0000013680;0000011327;CITY;Wildwood;Wildwood;;;;;;;
0000013681;0000011327;CITY;Red Bluff;Red Bluff;;;;;;;
0000013682;0000011327;CITY;Scott Bar;Scott Bar;;;;;;;
0000013683;0000011327;CITY;Seiad Valley;Seiad Valley;;;;;;;
0000013684;0000011327;CITY;Shasta;Shasta;;;;;;;
0000013685;0000011327;CITY;Shingletown;Shingletown;;;;;;;
0000013686;0000011327;CITY;Trinity Center;Trinity Center;;;;;;;
0000013687;0000011327;CITY;Weaverville;Weaverville;;;;;;;
0000013688;0000011327;CITY;Edgewood;Edgewood;;;;;;;
0000013689;0000011327;CITY;Whitmore;Whitmore;;;;;;;
0000013690;0000011327;CITY;Yreka;Yreka;;;;;;;
0000013691;0000011327;CITY;Alturas;Alturas;;;;;;;
0000013692;0000011327;CITY;Cromberg;Cromberg;;;;;;;
0000013693;0000011327;CITY;Chilcoot;Chilcoot;;;;;;;
0000013694;0000011327;CITY;Coleville;Coleville;;;;;;;
0000013695;0000011327;CITY;Davis Creek;Davis Creek;;;;;;;
0000013696;0000011327;CITY;Doyle;Doyle;;;;;;;
0000013697;0000011327;CITY;Floriston;Floriston;;;;;;;
0000013698;0000011327;CITY;Fort Bidwell;Fort Bidwell;;;;;;;
0000013699;0000011327;CITY;Herlong;Herlong;;;;;;;
0000013700;0000011327;CITY;Janesville;Janesville;;;;;;;
0000013701;0000011327;CITY;Litchfield;Litchfield;;;;;;;
0000013702;0000011327;CITY;Loyalton;Loyalton;;;;;;;
0000013703;0000011327;CITY;Hope Valley;Hope Valley;;;;;;;
0000013704;0000011327;CITY;Milford;Milford;;;;;;;
0000013705;0000011327;CITY;Portola;Portola;;;;;;;
0000013706;0000011327;CITY;Ravendale;Ravendale;;;;;;;
0000013707;0000011327;CITY;Calpine;Calpine;;;;;;;
0000013708;0000011327;CITY;Sierra City;Sierra City;;;;;;;
0000013709;0000011327;CITY;Sierraville;Sierraville;;;;;;;
0000013710;0000011327;CITY;Standish;Standish;;;;;;;
0000013711;0000011327;CITY;Susanville;Susanville;;;;;;;
0000013712;0000011327;CITY;Termo;Termo;;;;;;;
0000013713;0000011327;CITY;Topaz;Topaz;;;;;;;
0000013714;0000011327;CITY;Tulelake;Tulelake;;;;;;;
0000013715;0000011327;CITY;Vinton;Vinton;;;;;;;
0000013716;0000011327;CITY;Wendel;Wendel;;;;;;;
0000013717;0000011327;CITY;Peninsula Villag;Peninsula Villag;;;;;;;
0000013718;0000011327;CITY;Carnelian Bay;Carnelian Bay;;;;;;;
0000013719;0000011327;CITY;Tahoma;Tahoma;;;;;;;
0000013720;0000011327;CITY;Kings Beach;Kings Beach;;;;;;;
0000013721;0000011327;CITY;Tahoe City;Tahoe City;;;;;;;
0000013722;0000011327;CITY;Tahoe Vista;Tahoe Vista;;;;;;;
0000013723;0000011327;CITY;South Lake Tahoe;South Lake Tahoe;;;;;;;
0000013724;0000011327;CITY;Truckee;Truckee;;;;;;;
0000013725;0000011327;CITY;Arvada;Arvada;;;;;;;
0000013726;0000011327;CITY;Aurora;Aurora;;;;;;;
0000013727;0000011327;CITY;Broomfield;Broomfield;;;;;;;
0000013728;0000011327;CITY;Commerce City;Commerce City;;;;;;;
0000013729;0000011327;CITY;Wheat Ridge;Wheat Ridge;;;;;;;
0000013730;0000011327;CITY;Agate;Agate;;;;;;;
0000013731;0000011327;CITY;Bennett;Bennett;;;;;;;
0000013732;0000011327;CITY;Byers;Byers;;;;;;;
0000013733;0000011327;CITY;Castle Rock;Castle Rock;;;;;;;
0000013734;0000011327;CITY;Deer Trail;Deer Trail;;;;;;;
0000013735;0000011327;CITY;Elbert;Elbert;;;;;;;
0000013736;0000011327;CITY;Cherry Hills Vil;Cherry Hills Vil;;;;;;;
0000013737;0000011327;CITY;Englewood;Englewood;;;;;;;
0000013738;0000011327;CITY;Franktown;Franktown;;;;;;;
0000013739;0000011327;CITY;Kiowa;Kiowa;;;;;;;
0000013740;0000011327;CITY;Littleton;Littleton;;;;;;;
0000013741;0000011327;CITY;Greenwood Villag;Greenwood Villag;;;;;;;
0000013742;0000011327;CITY;Bow Mar;Bow Mar;;;;;;;
0000013743;0000011327;CITY;Highlands Ranch;Highlands Ranch;;;;;;;
0000013744;0000011327;CITY;Monument;Monument;;;;;;;
0000013745;0000011327;CITY;Palmer Lake;Palmer Lake;;;;;;;
0000013746;0000011327;CITY;Parker;Parker;;;;;;;
0000013747;0000011327;CITY;Deckers;Deckers;;;;;;;
0000013748;0000011327;CITY;Strasburg;Strasburg;;;;;;;
0000013749;0000011327;CITY;Watkins;Watkins;;;;;;;
0000013750;0000011327;CITY;Denver;Denver;;;;;;;
0000013751;0000011327;CITY;Edgewater;Edgewater;;;;;;;
0000013752;0000011327;CITY;Federal Heights;Federal Heights;;;;;;;
0000013753;0000011327;CITY;Northglenn;Northglenn;;;;;;;
0000013754;0000011327;CITY;Boulder;Boulder;;;;;;;
0000013755;0000011327;CITY;Golden;Golden;;;;;;;
0000013756;0000011327;CITY;Bailey;Bailey;;;;;;;
0000013757;0000011327;CITY;Black Hawk;Black Hawk;;;;;;;
0000013758;0000011327;CITY;Bond;Bond;;;;;;;
0000013759;0000011327;CITY;Clark;Clark;;;;;;;
0000013760;0000011327;CITY;Climax;Climax;;;;;;;
0000013761;0000011327;CITY;Coalmont;Coalmont;;;;;;;
0000013762;0000011327;CITY;Conifer;Conifer;;;;;;;
0000013763;0000011327;CITY;Fairplay;Fairplay;;;;;;;
0000013764;0000011327;CITY;Foxton;Foxton;;;;;;;
0000013765;0000011327;CITY;Granby;Granby;;;;;;;
0000013766;0000011327;CITY;Grand Lake;Grand Lake;;;;;;;
0000013767;0000011327;CITY;Idaho Springs;Idaho Springs;;;;;;;
0000013768;0000011327;CITY;Kremmling;Kremmling;;;;;;;
0000013769;0000011327;CITY;Leadville;Leadville;;;;;;;
0000013770;0000011327;CITY;Mc Coy;Mc Coy;;;;;;;
0000013771;0000011327;CITY;Morrison;Morrison;;;;;;;
0000013772;0000011327;CITY;Nederland;Nederland;;;;;;;
0000013773;0000011327;CITY;Oak Creek;Oak Creek;;;;;;;
0000013774;0000011327;CITY;Parshall;Parshall;;;;;;;
0000013775;0000011327;CITY;Pine;Pine;;;;;;;
0000013776;0000011327;CITY;Pinecliffe;Pinecliffe;;;;;;;
0000013777;0000011327;CITY;Rollinsville;Rollinsville;;;;;;;
0000013778;0000011327;CITY;Toponas;Toponas;;;;;;;
0000013779;0000011327;CITY;Walden;Walden;;;;;;;
0000013780;0000011327;CITY;Steamboat Spring;Steamboat Spring;;;;;;;
0000013781;0000011327;CITY;Longmont;Longmont;;;;;;;
0000013782;0000011327;CITY;Allenspark;Allenspark;;;;;;;
0000013783;0000011327;CITY;Bellvue;Bellvue;;;;;;;
0000013784;0000011327;CITY;Berthoud;Berthoud;;;;;;;
0000013785;0000011327;CITY;Dacono;Dacono;;;;;;;
0000013786;0000011327;CITY;Drake;Drake;;;;;;;
0000013787;0000011327;CITY;Erie;Erie;;;;;;;
0000013788;0000011327;CITY;Estes Park;Estes Park;;;;;;;
0000013789;0000011327;CITY;Fort Collins;Fort Collins;;;;;;;
0000013790;0000011327;CITY;Johnstown;Johnstown;;;;;;;
0000013791;0000011327;CITY;Laporte;Laporte;;;;;;;
0000013792;0000011327;CITY;Virginia Dale;Virginia Dale;;;;;;;
0000013793;0000011327;CITY;Loveland;Loveland;;;;;;;
0000013794;0000011327;CITY;Lyons;Lyons;;;;;;;
0000013795;0000011327;CITY;Milliken;Milliken;;;;;;;
0000013796;0000011327;CITY;Red Feather Lake;Red Feather Lake;;;;;;;
0000013797;0000011327;CITY;Lochbui;Lochbui;;;;;;;
0000013798;0000011327;CITY;Ault;Ault;;;;;;;
0000013799;0000011327;CITY;Briggsdale;Briggsdale;;;;;;;
0000013800;0000011327;CITY;Carr;Carr;;;;;;;
0000013801;0000011327;CITY;Eaton;Eaton;;;;;;;
0000013802;0000011327;CITY;Evans;Evans;;;;;;;
0000013803;0000011327;CITY;Wattenburg;Wattenburg;;;;;;;
0000013804;0000011327;CITY;Galeton;Galeton;;;;;;;
0000013805;0000011327;CITY;Gill;Gill;;;;;;;
0000013806;0000011327;CITY;Garden City;Garden City;;;;;;;
0000013807;0000011327;CITY;Greeley;Greeley;;;;;;;
0000013808;0000011327;CITY;Hudson;Hudson;;;;;;;
0000013809;0000011327;CITY;Keenesburg;Keenesburg;;;;;;;
0000013810;0000011327;CITY;Kersey;Kersey;;;;;;;
0000013811;0000011327;CITY;La Salle;La Salle;;;;;;;
0000013812;0000011327;CITY;Nunn;Nunn;;;;;;;
0000013813;0000011327;CITY;Orchard;Orchard;;;;;;;
0000013814;0000011327;CITY;Pierce;Pierce;;;;;;;
0000013815;0000011327;CITY;Platteville;Platteville;;;;;;;
0000013816;0000011327;CITY;Roggen;Roggen;;;;;;;
0000013817;0000011327;CITY;Weldona;Weldona;;;;;;;
0000013818;0000011327;CITY;Hoyt;Hoyt;;;;;;;
0000013819;0000011327;CITY;Akron;Akron;;;;;;;
0000013820;0000011327;CITY;Amherst;Amherst;;;;;;;
0000013821;0000011327;CITY;Atwood;Atwood;;;;;;;
0000013822;0000011327;CITY;Brush;Brush;;;;;;;
0000013823;0000011327;CITY;Crook;Crook;;;;;;;
0000013824;0000011327;CITY;Eckley;Eckley;;;;;;;
0000013825;0000011327;CITY;Fleming;Fleming;;;;;;;
0000013826;0000011327;CITY;Grover;Grover;;;;;;;
0000013827;0000011327;CITY;Haxtun;Haxtun;;;;;;;
0000013828;0000011327;CITY;Hillrose;Hillrose;;;;;;;
0000013829;0000011327;CITY;Holyoke;Holyoke;;;;;;;
0000013830;0000011327;CITY;Hale;Hale;;;;;;;
0000013831;0000011327;CITY;Iliff;Iliff;;;;;;;
